time,event_id,source_event_id,element_name,element_type,event_type,item,reason
2025-07-02 17:27:03.163470564 UTC,P2_001171,P2_001170,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":146}",
2025-07-02 17:27:03.163470564 UTC,P2_001172,P2_001171,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:27:03.163470565 UTC,P2_001173,Q2_001318,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:36:32.642497474 UTC,SNK_000477,SNK_000476,Sink,DiscreteSink,ProcessFinish,"{""id"":145}",
2025-07-02 17:36:32.642497474 UTC,SNK_000478,SNK_000477,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-02 17:42:03.163470564 UTC,SRC_000361,SRC_000360,Source,DiscreteSource,ProcessFinish,"{""id"":157}",
2025-07-02 17:42:03.163470564 UTC,SRC_000362,SRC_000361,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 17:42:03.163470565 UTC,SRC_000363,Q1_000363,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 17:42:42.082457441 UTC,P2_001174,P2_001172,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":146}",
2025-07-02 17:42:42.082457441 UTC,P2_001175,P2_001174,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:42:42.082457442 UTC,SNK_000479,Q3_000583,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 17:42:42.082457442 UTC,SNK_000480,SNK_000479,Sink,DiscreteSink,ProcessStart,"{""id"":146}",
2025-07-02 17:42:42.082457442 UTC,P2_001176,Q3_000583,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:42:42.082457443 UTC,P2_001177,Q3_000585,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:42:53.708917533 UTC,P1_000449,P1_000448,Process1,DiscreteProcess,ProcessFinish,"{""id"":147}",
2025-07-02 17:42:53.708917533 UTC,P1_000450,P1_000449,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 17:42:53.708917533 UTC,P1_000451,P1_000450,Process1,DiscreteProcess,ProcessStart,"{""id"":148}",
2025-07-02 17:42:53.708917534 UTC,SRC_000364,Q1_000365,Source,DiscreteSource,ProcessStart,"{""id"":158}",
2025-07-02 17:42:53.708917534 UTC,P2_001178,Q2_001324,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:42:53.708917534 UTC,P2_001179,P2_001178,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":147}",
2025-07-02 17:42:53.708917534 UTC,P2_001180,P2_001179,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:42:53.708917535 UTC,P2_001181,Q2_001327,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:56:32.019796055 UTC,P2_001182,P2_001180,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":147}",
2025-07-02 17:56:32.019796055 UTC,P2_001183,P2_001182,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:56:32.019796056 UTC,P2_001184,Q3_000587,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:57:42.082457442 UTC,SNK_000481,SNK_000480,Sink,DiscreteSink,ProcessFinish,"{""id"":146}",
2025-07-02 17:57:42.082457442 UTC,SNK_000482,SNK_000481,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 17:57:42.082457442 UTC,SNK_000483,SNK_000482,Sink,DiscreteSink,ProcessStart,"{""id"":147}",
2025-07-02 17:57:42.082457443 UTC,P2_001185,Q3_000589,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 17:57:53.708917534 UTC,SRC_000365,SRC_000364,Source,DiscreteSource,ProcessFinish,"{""id"":158}",
2025-07-02 17:57:53.708917534 UTC,SRC_000366,SRC_000365,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 17:57:53.708917535 UTC,SRC_000367,Q1_000367,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 18:04:24.490599529 UTC,P1_000452,P1_000451,Process1,DiscreteProcess,ProcessFinish,"{""id"":148}",
2025-07-02 18:04:24.490599529 UTC,P1_000453,P1_000452,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 18:04:24.490599529 UTC,P1_000454,P1_000453,Process1,DiscreteProcess,ProcessStart,"{""id"":149}",
2025-07-02 18:04:24.490599530 UTC,SRC_000368,Q1_000369,Source,DiscreteSource,ProcessStart,"{""id"":159}",
2025-07-02 18:04:24.490599530 UTC,P2_001186,Q2_001333,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:04:24.490599530 UTC,P2_001187,P2_001186,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":148}",
2025-07-02 18:04:24.490599530 UTC,P2_001188,P2_001187,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:04:24.490599531 UTC,P2_001189,Q2_001336,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:12:42.082457442 UTC,SNK_000484,SNK_000483,Sink,DiscreteSink,ProcessFinish,"{""id"":147}",
2025-07-02 18:12:42.082457442 UTC,SNK_000485,SNK_000484,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-02 18:17:56.733295414 UTC,P1_000455,P1_000454,Process1,DiscreteProcess,ProcessFinish,"{""id"":149}",
2025-07-02 18:17:56.733295414 UTC,P1_000456,P1_000455,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 18:17:56.733295414 UTC,P1_000457,P1_000456,Process1,DiscreteProcess,ProcessStart,"{""id"":150}",
2025-07-02 18:17:56.733295415 UTC,P2_001190,Q2_001339,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:17:56.733295415 UTC,P2_001191,P2_001190,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":149}",
2025-07-02 18:17:56.733295415 UTC,P2_001192,P2_001191,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:17:56.733295416 UTC,P2_001193,Q2_001342,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:19:24.490599530 UTC,SRC_000369,SRC_000368,Source,DiscreteSource,ProcessFinish,"{""id"":159}",
2025-07-02 18:19:24.490599530 UTC,SRC_000370,SRC_000369,Source,DiscreteSource,ProcessStart,"{""id"":160}",
2025-07-02 18:24:03.263098789 UTC,P2_001194,P2_001188,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":148}",
2025-07-02 18:24:03.263098789 UTC,P2_001195,P2_001194,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:24:03.263098790 UTC,SNK_000486,Q3_000591,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 18:24:03.263098790 UTC,P2_001196,Q3_000591,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:24:03.263098790 UTC,SNK_000487,SNK_000486,Sink,DiscreteSink,ProcessStart,"{""id"":148}",
2025-07-02 18:24:03.263098791 UTC,P2_001197,Q3_000593,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:29:02.544683174 UTC,P1_000458,P1_000457,Process1,DiscreteProcess,ProcessFinish,"{""id"":150}",
2025-07-02 18:29:02.544683174 UTC,P1_000459,P1_000458,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 18:29:02.544683174 UTC,P1_000460,P1_000459,Process1,DiscreteProcess,ProcessStart,"{""id"":151}",
2025-07-02 18:29:02.544683175 UTC,P2_001198,Q2_001348,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:29:02.544683175 UTC,P2_001199,P2_001198,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":150}",
2025-07-02 18:29:02.544683175 UTC,P2_001200,P2_001199,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:29:02.544683176 UTC,P2_001201,Q2_001351,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:31:58.746359600 UTC,P2_001202,P2_001195,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":149}",
2025-07-02 18:31:58.746359600 UTC,P2_001203,P2_001202,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:31:58.746359601 UTC,P2_001204,Q3_000595,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:34:24.490599530 UTC,SRC_000371,SRC_000370,Source,DiscreteSource,ProcessFinish,"{""id"":160}",
2025-07-02 18:34:24.490599530 UTC,SRC_000372,SRC_000371,Source,DiscreteSource,ProcessStart,"{""id"":161}",
2025-07-02 18:39:03.263098790 UTC,SNK_000488,SNK_000487,Sink,DiscreteSink,ProcessFinish,"{""id"":148}",
2025-07-02 18:39:03.263098790 UTC,SNK_000489,SNK_000488,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 18:39:03.263098790 UTC,SNK_000490,SNK_000489,Sink,DiscreteSink,ProcessStart,"{""id"":149}",
2025-07-02 18:39:03.263098791 UTC,P2_001205,Q3_000597,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:43:31.256941871 UTC,P1_000461,P1_000460,Process1,DiscreteProcess,ProcessFinish,"{""id"":151}",
2025-07-02 18:43:31.256941871 UTC,P1_000462,P1_000461,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 18:43:31.256941871 UTC,P1_000463,P1_000462,Process1,DiscreteProcess,ProcessStart,"{""id"":152}",
2025-07-02 18:43:31.256941872 UTC,P2_001206,Q2_001357,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:43:31.256941872 UTC,P2_001207,P2_001206,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":151}",
2025-07-02 18:43:31.256941872 UTC,P2_001208,P2_001207,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:43:31.256941873 UTC,P2_001209,Q2_001360,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:49:19.848033664 UTC,P2_001210,P2_001203,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":150}",
2025-07-02 18:49:19.848033664 UTC,P2_001211,P2_001210,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:49:19.848033665 UTC,P2_001212,Q3_000599,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 18:49:24.490599530 UTC,SRC_000373,SRC_000372,Source,DiscreteSource,ProcessFinish,"{""id"":161}",
2025-07-02 18:49:24.490599530 UTC,SRC_000374,SRC_000373,Source,DiscreteSource,ProcessStart,"{""id"":162}",
2025-07-02 18:54:03.263098790 UTC,SNK_000491,SNK_000490,Sink,DiscreteSink,ProcessFinish,"{""id"":149}",
2025-07-02 18:54:03.263098790 UTC,SNK_000492,SNK_000491,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 18:54:03.263098790 UTC,SNK_000493,SNK_000492,Sink,DiscreteSink,ProcessStart,"{""id"":150}",
2025-07-02 18:54:03.263098791 UTC,P2_001213,Q3_000601,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:03:54.811431871 UTC,P2_001214,P2_001211,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":151}",
2025-07-02 19:03:54.811431871 UTC,P2_001215,P2_001214,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:03:54.811431872 UTC,P2_001216,Q3_000603,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:04:18.637677569 UTC,P1_000464,P1_000463,Process1,DiscreteProcess,ProcessFinish,"{""id"":152}",
2025-07-02 19:04:18.637677569 UTC,P1_000465,P1_000464,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 19:04:18.637677569 UTC,P1_000466,P1_000465,Process1,DiscreteProcess,ProcessStart,"{""id"":153}",
2025-07-02 19:04:18.637677570 UTC,P2_001217,Q2_001368,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:04:18.637677570 UTC,P2_001218,P2_001217,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":152}",
2025-07-02 19:04:18.637677570 UTC,P2_001219,P2_001218,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:04:18.637677571 UTC,P2_001220,Q2_001371,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:04:24.490599530 UTC,SRC_000375,SRC_000374,Source,DiscreteSource,ProcessFinish,"{""id"":162}",
2025-07-02 19:04:24.490599530 UTC,SRC_000376,SRC_000375,Source,DiscreteSource,ProcessStart,"{""id"":163}",
2025-07-02 19:09:03.263098790 UTC,SNK_000494,SNK_000493,Sink,DiscreteSink,ProcessFinish,"{""id"":150}",
2025-07-02 19:09:03.263098790 UTC,SNK_000495,SNK_000494,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 19:09:03.263098790 UTC,SNK_000496,SNK_000495,Sink,DiscreteSink,ProcessStart,"{""id"":151}",
2025-07-02 19:09:03.263098791 UTC,P2_001221,Q3_000605,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:14:41.996163731 UTC,P2_001222,P2_001219,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":152}",
2025-07-02 19:14:41.996163731 UTC,P2_001223,P2_001222,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:14:41.996163732 UTC,P2_001224,Q3_000607,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:19:24.490599530 UTC,SRC_000377,SRC_000376,Source,DiscreteSource,ProcessFinish,"{""id"":163}",
2025-07-02 19:19:24.490599530 UTC,SRC_000378,SRC_000377,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 19:19:24.490599531 UTC,SRC_000379,Q1_000379,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 19:21:41.823725920 UTC,P1_000467,P1_000466,Process1,DiscreteProcess,ProcessFinish,"{""id"":153}",
2025-07-02 19:21:41.823725920 UTC,P1_000468,P1_000467,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 19:21:41.823725920 UTC,P1_000469,P1_000468,Process1,DiscreteProcess,ProcessStart,"{""id"":154}",
2025-07-02 19:21:41.823725921 UTC,SRC_000380,Q1_000381,Source,DiscreteSource,ProcessStart,"{""id"":164}",
2025-07-02 19:21:41.823725921 UTC,P2_001225,Q2_001377,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:21:41.823725921 UTC,P2_001226,P2_001225,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":153}",
2025-07-02 19:21:41.823725921 UTC,P2_001227,P2_001226,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:21:41.823725922 UTC,P2_001228,Q2_001380,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:24:03.263098790 UTC,SNK_000497,SNK_000496,Sink,DiscreteSink,ProcessFinish,"{""id"":151}",
2025-07-02 19:24:03.263098790 UTC,SNK_000498,SNK_000497,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 19:24:03.263098790 UTC,SNK_000499,SNK_000498,Sink,DiscreteSink,ProcessStart,"{""id"":152}",
2025-07-02 19:24:03.263098791 UTC,P2_001229,Q3_000609,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:36:41.823725921 UTC,SRC_000381,SRC_000380,Source,DiscreteSource,ProcessFinish,"{""id"":164}",
2025-07-02 19:36:41.823725921 UTC,SRC_000382,SRC_000381,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 19:36:41.823725922 UTC,SRC_000383,Q1_000383,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 19:39:03.263098790 UTC,SNK_000500,SNK_000499,Sink,DiscreteSink,ProcessFinish,"{""id"":152}",
2025-07-02 19:39:03.263098790 UTC,SNK_000501,SNK_000500,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-02 19:40:34.436104771 UTC,P1_000470,P1_000469,Process1,DiscreteProcess,ProcessFinish,"{""id"":154}",
2025-07-02 19:40:34.436104771 UTC,P1_000471,P1_000470,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 19:40:34.436104771 UTC,P1_000472,P1_000471,Process1,DiscreteProcess,ProcessStart,"{""id"":155}",
2025-07-02 19:40:34.436104772 UTC,SRC_000384,Q1_000385,Source,DiscreteSource,ProcessStart,"{""id"":165}",
2025-07-02 19:40:34.436104772 UTC,P2_001230,Q2_001384,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:40:34.436104772 UTC,P2_001231,P2_001230,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":154}",
2025-07-02 19:40:34.436104772 UTC,P2_001232,P2_001231,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:40:34.436104773 UTC,P2_001233,Q2_001387,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:40:58.136309209 UTC,P2_001234,P2_001227,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":153}",
2025-07-02 19:40:58.136309209 UTC,P2_001235,P2_001234,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:40:58.136309210 UTC,SNK_000502,Q3_000611,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 19:40:58.136309210 UTC,P2_001236,Q3_000611,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:40:58.136309210 UTC,SNK_000503,SNK_000502,Sink,DiscreteSink,ProcessStart,"{""id"":153}",
2025-07-02 19:40:58.136309211 UTC,P2_001237,Q3_000613,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:52:54.404548249 UTC,P1_000473,P1_000472,Process1,DiscreteProcess,ProcessFinish,"{""id"":155}",
2025-07-02 19:52:54.404548249 UTC,P1_000474,P1_000473,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 19:52:54.404548249 UTC,P1_000475,P1_000474,Process1,DiscreteProcess,ProcessStart,"{""id"":156}",
2025-07-02 19:52:54.404548250 UTC,P2_001238,Q2_001393,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:52:54.404548250 UTC,P2_001239,P2_001238,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":155}",
2025-07-02 19:52:54.404548250 UTC,P2_001240,P2_001239,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:52:54.404548251 UTC,P2_001241,Q2_001396,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:54:59.385813901 UTC,P2_001242,P2_001235,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":154}",
2025-07-02 19:54:59.385813901 UTC,P2_001243,P2_001242,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:54:59.385813902 UTC,P2_001244,Q3_000615,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 19:55:34.436104772 UTC,SRC_000385,SRC_000384,Source,DiscreteSource,ProcessFinish,"{""id"":165}",
2025-07-02 19:55:34.436104772 UTC,SRC_000386,SRC_000385,Source,DiscreteSource,ProcessStart,"{""id"":166}",
2025-07-02 19:55:58.136309210 UTC,SNK_000504,SNK_000503,Sink,DiscreteSink,ProcessFinish,"{""id"":153}",
2025-07-02 19:55:58.136309210 UTC,SNK_000505,SNK_000504,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 19:55:58.136309210 UTC,SNK_000506,SNK_000505,Sink,DiscreteSink,ProcessStart,"{""id"":154}",
2025-07-02 19:55:58.136309211 UTC,P2_001245,Q3_000617,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:05:51.771982002 UTC,P2_001246,P2_001243,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":155}",
2025-07-02 20:05:51.771982002 UTC,P2_001247,P2_001246,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:05:51.771982003 UTC,P2_001248,Q3_000619,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:08:59.749773697 UTC,P1_000476,P1_000475,Process1,DiscreteProcess,ProcessFinish,"{""id"":156}",
2025-07-02 20:08:59.749773697 UTC,P1_000477,P1_000476,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 20:08:59.749773697 UTC,P1_000478,P1_000477,Process1,DiscreteProcess,ProcessStart,"{""id"":157}",
2025-07-02 20:08:59.749773698 UTC,P2_001249,Q2_001404,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:08:59.749773698 UTC,P2_001250,P2_001249,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":156}",
2025-07-02 20:08:59.749773698 UTC,P2_001251,P2_001250,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:08:59.749773699 UTC,P2_001252,Q2_001407,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:10:34.436104772 UTC,SRC_000387,SRC_000386,Source,DiscreteSource,ProcessFinish,"{""id"":166}",
2025-07-02 20:10:34.436104772 UTC,SRC_000388,SRC_000387,Source,DiscreteSource,ProcessStart,"{""id"":167}",
2025-07-02 20:10:58.136309210 UTC,SNK_000507,SNK_000506,Sink,DiscreteSink,ProcessFinish,"{""id"":154}",
2025-07-02 20:10:58.136309210 UTC,SNK_000508,SNK_000507,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 20:10:58.136309210 UTC,SNK_000509,SNK_000508,Sink,DiscreteSink,ProcessStart,"{""id"":155}",
2025-07-02 20:10:58.136309211 UTC,P2_001253,Q3_000621,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:24:23.252775021 UTC,P1_000479,P1_000478,Process1,DiscreteProcess,ProcessFinish,"{""id"":157}",
2025-07-02 20:24:23.252775021 UTC,P1_000480,P1_000479,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 20:24:23.252775021 UTC,P1_000481,P1_000480,Process1,DiscreteProcess,ProcessStart,"{""id"":158}",
2025-07-02 20:24:23.252775022 UTC,P2_001254,Q2_001411,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:24:23.252775022 UTC,P2_001255,P2_001254,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":157}",
2025-07-02 20:24:23.252775022 UTC,P2_001256,P2_001255,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:24:23.252775023 UTC,P2_001257,Q2_001414,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:25:34.436104772 UTC,SRC_000389,SRC_000388,Source,DiscreteSource,ProcessFinish,"{""id"":167}",
2025-07-02 20:25:34.436104772 UTC,SRC_000390,SRC_000389,Source,DiscreteSource,ProcessStart,"{""id"":168}",
2025-07-02 20:25:58.136309210 UTC,SNK_000510,SNK_000509,Sink,DiscreteSink,ProcessFinish,"{""id"":155}",
2025-07-02 20:25:58.136309210 UTC,SNK_000511,SNK_000510,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-02 20:28:43.446587755 UTC,P2_001258,P2_001251,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":156}",
2025-07-02 20:28:43.446587755 UTC,P2_001259,P2_001258,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:28:43.446587756 UTC,SNK_000512,Q3_000623,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 20:28:43.446587756 UTC,P2_001260,Q3_000623,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:28:43.446587756 UTC,SNK_000513,SNK_000512,Sink,DiscreteSink,ProcessStart,"{""id"":156}",
2025-07-02 20:28:43.446587757 UTC,P2_001261,Q3_000625,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:35:52.926182987 UTC,P2_001262,P2_001259,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":157}",
2025-07-02 20:35:52.926182987 UTC,P2_001263,P2_001262,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:35:52.926182988 UTC,P2_001264,Q3_000627,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:40:02.306259119 UTC,P1_000482,P1_000481,Process1,DiscreteProcess,ProcessFinish,"{""id"":158}",
2025-07-02 20:40:02.306259119 UTC,P1_000483,P1_000482,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 20:40:02.306259119 UTC,P1_000484,P1_000483,Process1,DiscreteProcess,ProcessStart,"{""id"":159}",
2025-07-02 20:40:02.306259120 UTC,P2_001265,Q2_001422,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:40:02.306259120 UTC,P2_001266,P2_001265,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":158}",
2025-07-02 20:40:02.306259120 UTC,P2_001267,P2_001266,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:40:02.306259121 UTC,P2_001268,Q2_001425,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:40:34.436104772 UTC,SRC_000391,SRC_000390,Source,DiscreteSource,ProcessFinish,"{""id"":168}",
2025-07-02 20:40:34.436104772 UTC,SRC_000392,SRC_000391,Source,DiscreteSource,ProcessStart,"{""id"":169}",
2025-07-02 20:43:43.446587756 UTC,SNK_000514,SNK_000513,Sink,DiscreteSink,ProcessFinish,"{""id"":156}",
2025-07-02 20:43:43.446587756 UTC,SNK_000515,SNK_000514,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 20:43:43.446587756 UTC,SNK_000516,SNK_000515,Sink,DiscreteSink,ProcessStart,"{""id"":157}",
2025-07-02 20:43:43.446587757 UTC,P2_001269,Q3_000629,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:55:34.436104772 UTC,SRC_000393,SRC_000392,Source,DiscreteSource,ProcessFinish,"{""id"":169}",
2025-07-02 20:55:34.436104772 UTC,SRC_000394,SRC_000393,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 20:55:34.436104773 UTC,SRC_000395,Q1_000395,Source,DiscreteSource,ProcessNonStart,,Downstream is full
2025-07-02 20:56:33.781977435 UTC,P2_001270,P2_001267,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":158}",
2025-07-02 20:56:33.781977435 UTC,P2_001271,P2_001270,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:56:33.781977436 UTC,P2_001272,Q3_000631,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 20:58:43.446587756 UTC,SNK_000517,SNK_000516,Sink,DiscreteSink,ProcessFinish,"{""id"":157}",
2025-07-02 20:58:43.446587756 UTC,SNK_000518,SNK_000517,Sink,DiscreteSink,WithdrawRequest,,
2025-07-02 20:58:43.446587756 UTC,SNK_000519,SNK_000518,Sink,DiscreteSink,ProcessStart,"{""id"":158}",
2025-07-02 20:58:43.446587757 UTC,P2_001273,Q3_000633,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 21:00:37.962367171 UTC,P1_000485,P1_000484,Process1,DiscreteProcess,ProcessFinish,"{""id"":159}",
2025-07-02 21:00:37.962367171 UTC,P1_000486,P1_000485,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-02 21:00:37.962367171 UTC,P1_000487,P1_000486,Process1,DiscreteProcess,ProcessStart,"{""id"":160}",
2025-07-02 21:00:37.962367172 UTC,SRC_000396,Q1_000397,Source,DiscreteSource,ProcessStart,"{""id"":170}",
2025-07-02 21:00:37.962367172 UTC,P2_001274,Q2_001432,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-02 21:00:37.962367172 UTC,P2_001275,P2_001274,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":159}",
2025-07-02 21:00:37.962367172 UTC,P2_001276,P2_001275,Process2,DiscreteParallelProcess,WithdrawRequest,,
