time,event_id,source_event_id,element_name,element_type,event_type,total,inflows,outflows,reason
2025-01-01 00:01:30 UTC,_000180,_000179,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:30.000000001 UTC,_000117,_000207,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:30.000000001 UTC,_000118,_000117,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:30.000000001 UTC,_000119,_000118,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:31 UTC,_000181,_000180,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:31 UTC,_000182,_000181,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:31.000000001 UTC,_000120,_000211,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:31.000000001 UTC,_000121,_000120,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:31.000000001 UTC,_000122,_000121,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:32 UTC,_000183,_000182,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:32 UTC,_000184,_000183,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:32.000000001 UTC,_000123,_000215,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:32.000000001 UTC,_000124,_000123,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:32.000000001 UTC,_000125,_000124,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:33 UTC,_000185,_000184,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:33 UTC,_000186,_000185,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:33.000000001 UTC,_000126,_000219,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:33.000000001 UTC,_000127,_000126,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:33.000000001 UTC,_000128,_000127,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:34 UTC,_000187,_000186,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:34 UTC,_000188,_000187,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:34.000000001 UTC,_000129,_000223,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:34.000000001 UTC,_000130,_000129,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:34.000000001 UTC,_000131,_000130,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:35 UTC,_000189,_000188,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:35 UTC,_000190,_000189,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:35.000000001 UTC,_000132,_000227,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:35.000000001 UTC,_000133,_000132,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:35.000000001 UTC,_000134,_000133,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:36 UTC,_000191,_000190,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:36 UTC,_000192,_000191,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:36.000000001 UTC,_000135,_000231,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:36.000000001 UTC,_000136,_000135,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:36.000000001 UTC,_000137,_000136,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:37 UTC,_000193,_000192,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:37 UTC,_000194,_000193,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:37.000000001 UTC,_000138,_000235,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:37.000000001 UTC,_000139,_000138,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:37.000000001 UTC,_000140,_000139,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:38 UTC,_000195,_000194,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:38 UTC,_000196,_000195,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:38.000000001 UTC,_000141,_000239,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:38.000000001 UTC,_000142,_000141,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:38.000000001 UTC,_000143,_000142,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:39 UTC,_000197,_000196,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:39 UTC,_000198,_000197,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:39.000000001 UTC,_000144,_000243,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:39.000000001 UTC,_000145,_000144,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:39.000000001 UTC,_000146,_000145,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:40 UTC,_000199,_000198,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:40 UTC,_000200,_000199,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:40.000000001 UTC,_000147,_000247,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:40.000000001 UTC,_000148,_000147,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:40.000000001 UTC,_000149,_000148,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:41 UTC,_000201,_000200,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:41 UTC,_000202,_000201,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:41.000000001 UTC,_000150,_000251,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:41.000000001 UTC,_000151,_000150,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:41.000000001 UTC,_000152,_000151,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:42 UTC,_000203,_000202,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:42 UTC,_000204,_000203,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:42.000000001 UTC,_000153,_000255,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:42.000000001 UTC,_000154,_000153,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:42.000000001 UTC,_000155,_000154,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:42.000000002 UTC,_000001,_000051,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:42.000000002 UTC,_000002,_000001,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999996,""y"":0.39999999999999986,""z"":0.5000000000000002}]",,
2025-01-01 00:01:43 UTC,_000205,_000204,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:43 UTC,_000206,_000205,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:43.000000001 UTC,_000156,_000259,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:43.000000001 UTC,_000157,_000156,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:43.000000001 UTC,_000158,_000157,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:44 UTC,_000207,_000206,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:44 UTC,_000208,_000207,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:44.000000001 UTC,_000159,_000263,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:44.000000001 UTC,_000160,_000159,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:44.000000001 UTC,_000161,_000160,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:44.000000002 UTC,_000003,_000001,Sink,VectorSink,ProcessSuccess,1.0,,"[{""x"":0.09999999999999996,""y"":0.39999999999999986,""z"":0.5000000000000002}]",
2025-01-01 00:01:44.000000002 UTC,_000004,_000003,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:44.000000002 UTC,_000005,_000004,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999994,""y"":0.39999999999999974,""z"":0.5000000000000002}]",,
2025-01-01 00:01:45 UTC,_000209,_000208,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:45 UTC,_000210,_000209,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:45.000000001 UTC,_000162,_000267,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:45.000000001 UTC,_000163,_000162,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:45.000000001 UTC,_000164,_000163,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:46 UTC,_000211,_000210,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:46 UTC,_000212,_000211,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:46.000000001 UTC,_000165,_000271,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:46.000000001 UTC,_000166,_000165,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:46.000000001 UTC,_000167,_000166,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:46.000000002 UTC,_000006,_000004,Sink,VectorSink,ProcessSuccess,0.9999999999999999,,"[{""x"":0.09999999999999994,""y"":0.39999999999999974,""z"":0.5000000000000002}]",
2025-01-01 00:01:46.000000002 UTC,_000007,_000006,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:46.000000002 UTC,_000008,_000007,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999994,""y"":0.39999999999999974,""z"":0.5000000000000003}]",,
2025-01-01 00:01:47 UTC,_000213,_000212,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:47 UTC,_000214,_000213,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:47.000000001 UTC,_000168,_000275,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:47.000000001 UTC,_000169,_000168,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:47.000000001 UTC,_000170,_000169,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:48 UTC,_000215,_000214,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:48 UTC,_000216,_000215,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:48.000000001 UTC,_000171,_000279,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:48.000000001 UTC,_000172,_000171,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:48.000000001 UTC,_000173,_000172,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:48.000000002 UTC,_000009,_000007,Sink,VectorSink,ProcessSuccess,1.0,,"[{""x"":0.09999999999999994,""y"":0.39999999999999974,""z"":0.5000000000000003}]",
2025-01-01 00:01:48.000000002 UTC,_000010,_000009,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:48.000000002 UTC,_000011,_000010,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000003}]",,
2025-01-01 00:01:49 UTC,_000217,_000216,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:49 UTC,_000218,_000217,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:49.000000001 UTC,_000174,_000283,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:49.000000001 UTC,_000175,_000174,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:49.000000001 UTC,_000176,_000175,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:50 UTC,_000219,_000218,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:50 UTC,_000220,_000219,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:50.000000001 UTC,_000177,_000287,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:50.000000001 UTC,_000178,_000177,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:50.000000001 UTC,_000179,_000178,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:50.000000002 UTC,_000012,_000010,Sink,VectorSink,ProcessSuccess,1.0,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000003}]",
2025-01-01 00:01:50.000000002 UTC,_000013,_000012,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:50.000000002 UTC,_000014,_000013,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000003}]",,
2025-01-01 00:01:51 UTC,_000221,_000220,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:51 UTC,_000222,_000221,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:51.000000001 UTC,_000180,_000291,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:51.000000001 UTC,_000181,_000180,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:51.000000001 UTC,_000182,_000181,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:52 UTC,_000223,_000222,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:52 UTC,_000224,_000223,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:52.000000001 UTC,_000183,_000295,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:52.000000001 UTC,_000184,_000183,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:52.000000001 UTC,_000185,_000184,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:52.000000002 UTC,_000015,_000013,Sink,VectorSink,ProcessSuccess,1.0,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000003}]",
2025-01-01 00:01:52.000000002 UTC,_000016,_000015,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:52.000000002 UTC,_000017,_000016,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000003}]",,
2025-01-01 00:01:53 UTC,_000225,_000224,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:53 UTC,_000226,_000225,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:53.000000001 UTC,_000186,_000299,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:53.000000001 UTC,_000187,_000186,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:53.000000001 UTC,_000188,_000187,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:54 UTC,_000227,_000226,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:54 UTC,_000228,_000227,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:54.000000001 UTC,_000189,_000303,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:54.000000001 UTC,_000190,_000189,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:54.000000001 UTC,_000191,_000190,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:54.000000002 UTC,_000018,_000016,Sink,VectorSink,ProcessSuccess,1.0,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000003}]",
2025-01-01 00:01:54.000000002 UTC,_000019,_000018,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:54.000000002 UTC,_000020,_000019,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000004}]",,
2025-01-01 00:01:55 UTC,_000229,_000228,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:55 UTC,_000230,_000229,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:55.000000001 UTC,_000192,_000307,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:55.000000001 UTC,_000193,_000192,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:55.000000001 UTC,_000194,_000193,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:56 UTC,_000231,_000230,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:56 UTC,_000232,_000231,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:56.000000001 UTC,_000195,_000311,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:56.000000001 UTC,_000196,_000195,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:56.000000001 UTC,_000197,_000196,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:56.000000002 UTC,_000021,_000019,Sink,VectorSink,ProcessSuccess,1.0,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000004}]",
2025-01-01 00:01:56.000000002 UTC,_000022,_000021,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:56.000000002 UTC,_000023,_000022,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999991,""y"":0.39999999999999963,""z"":0.5000000000000004}]",,
2025-01-01 00:01:57 UTC,_000233,_000232,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:57 UTC,_000234,_000233,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:57.000000001 UTC,_000198,_000315,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:57.000000001 UTC,_000199,_000198,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:57.000000001 UTC,_000200,_000199,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:58 UTC,_000235,_000234,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:58 UTC,_000236,_000235,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:58.000000001 UTC,_000201,_000319,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:58.000000001 UTC,_000202,_000201,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:58.000000001 UTC,_000203,_000202,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:58.000000002 UTC,_000024,_000022,Sink,VectorSink,ProcessSuccess,1.0,,"[{""x"":0.09999999999999991,""y"":0.39999999999999963,""z"":0.5000000000000004}]",
2025-01-01 00:01:58.000000002 UTC,_000025,_000024,Sink,VectorSink,WithdrawRequest,,,,
2025-01-01 00:01:58.000000002 UTC,_000026,_000025,Sink,VectorSink,ProcessStart,1.0,"[{""x"":0.09999999999999991,""y"":0.39999999999999963,""z"":0.5000000000000004}]",,
2025-01-01 00:01:59 UTC,_000237,_000236,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:59 UTC,_000238,_000237,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
