time,event_id,element_name,element_type,event_type,truck_id,total,fe,other_elements,fe_%,magnetite,hematite,limonite,message
2025-05-01 00:21:08.663005125 UTC,PR-LOADING_000096,loading_process,LoadingProcess,WithdrawRequest,,,,,,,,,
2025-05-01 00:21:08.663005125 UTC,PR-DUMPMOV_000124,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:21:08.663005125 UTC,PR-LOADING_000097,loading_process,LoadingProcess,ProcessStart,Truck_00,5.0,3.0,2.0,0.6,0.5,0.25,0.75,
2025-05-01 00:21:08.663005126 UTC,PR-DUMPMOV_000125,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:21:13.442627687 UTC,PR-LOADING_000098,loading_process,LoadingProcess,ProcessSuccess,Truck_00,5.0,3.0,2.0,0.6,0.5,0.25,0.75,
2025-05-01 00:21:13.442627687 UTC,PR-LOADING_000099,loading_process,LoadingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:21:13.442627688 UTC,PR-LOADMOV_000133,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:21:13.442627688 UTC,PR-LOADING_000100,loading_process,LoadingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:21:13.442627688 UTC,PR-LOADMOV_000134,loaded_truck_movements,LoadedTruckMovements,TruckMovementStart,Truck_00,,,,,,,,
2025-05-01 00:21:13.442627688 UTC,PR-LOADMOV_000135,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:21:13.442627689 UTC,PR-LOADMOV_000136,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:21:13.442627689 UTC,PR-LOADING_000101,loading_process,LoadingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:22:10.798098432 UTC,PR-LOADMOV_000137,loaded_truck_movements,LoadedTruckMovements,TruckMovementSuccess,Truck_00,,,,,,,,
2025-05-01 00:22:10.798098432 UTC,PR-LOADMOV_000138,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:10.798098433 UTC,PR-DUMPING_000097,dumping_process,DumpingProcess,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:10.798098433 UTC,PR-LOADMOV_000139,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:10.798098433 UTC,PR-DUMPING_000098,dumping_process,DumpingProcess,ProcessStart,Truck_00,5.0,3.0,2.0,0.6,0.5,0.25,0.75,
2025-05-01 00:22:10.798098434 UTC,PR-LOADMOV_000140,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:12.300800013 UTC,PR-DUMPING_000099,dumping_process,DumpingProcess,ProcessSuccess,Truck_00,5.0,3.0,2.0,0.6,0.5,0.25,0.75,
2025-05-01 00:22:12.300800013 UTC,PR-DUMPING_000100,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:22:12.300800014 UTC,PR-DUMPMOV_000126,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:12.300800014 UTC,PR-DUMPMOV_000127,dumped_truck_movements,DumpedTruckMovements,TruckMovementStart,Truck_00,,,,,,,,
2025-05-01 00:22:12.300800014 UTC,PR-DUMPMOV_000128,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:12.300800014 UTC,PR-DUMPING_000101,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:22:12.300800015 UTC,PR-DUMPING_000102,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:22:12.300800015 UTC,PR-DUMPMOV_000129,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:30.333218974 UTC,PR-DUMPMOV_000130,dumped_truck_movements,DumpedTruckMovements,TruckMovementSuccess,Truck_00,,,,,,,,
2025-05-01 00:22:30.333218974 UTC,PR-DUMPMOV_000131,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:30.333218975 UTC,PR-DUMPMOV_000132,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:30.333218975 UTC,PR-LOADING_000102,loading_process,LoadingProcess,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:30.333218975 UTC,PR-LOADING_000103,loading_process,LoadingProcess,ProcessStart,Truck_00,5.0,3.0000000000000004,2.0,0.6000000000000001,0.5,0.25,0.7500000000000001,
2025-05-01 00:22:30.333218976 UTC,PR-DUMPMOV_000133,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:53.349821913 UTC,PR-LOADING_000104,loading_process,LoadingProcess,ProcessSuccess,Truck_00,5.0,3.0000000000000004,2.0,0.6000000000000001,0.5,0.25,0.7500000000000001,
2025-05-01 00:22:53.349821913 UTC,PR-LOADING_000105,loading_process,LoadingProcess,ProcessFailure,,,,,,,,,No ore available upstream
2025-05-01 00:22:53.349821914 UTC,PR-LOADMOV_000141,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:53.349821914 UTC,PR-LOADING_000106,loading_process,LoadingProcess,ProcessFailure,,,,,,,,,No ore available upstream
2025-05-01 00:22:53.349821914 UTC,PR-LOADMOV_000142,loaded_truck_movements,LoadedTruckMovements,TruckMovementStart,Truck_00,,,,,,,,
2025-05-01 00:22:53.349821914 UTC,PR-LOADMOV_000143,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:53.349821915 UTC,PR-LOADMOV_000144,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:22:53.349821915 UTC,PR-LOADING_000107,loading_process,LoadingProcess,ProcessFailure,,,,,,,,,No ore available upstream
2025-05-01 00:24:38.025685094 UTC,PR-DUMPMOV_000134,dumped_truck_movements,DumpedTruckMovements,TruckMovementSuccess,Truck_01,,,,,,,,
2025-05-01 00:24:38.025685094 UTC,PR-DUMPMOV_000135,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:24:38.025685095 UTC,PR-DUMPMOV_000136,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:24:38.025685095 UTC,PR-LOADING_000108,loading_process,LoadingProcess,ProcessFailure,,,,,,,,,No ore available upstream
2025-05-01 00:26:40.584717235 UTC,PR-LOADMOV_000145,loaded_truck_movements,LoadedTruckMovements,TruckMovementSuccess,Truck_02,,,,,,,,
2025-05-01 00:26:40.584717235 UTC,PR-LOADMOV_000146,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:26:40.584717236 UTC,PR-LOADMOV_000147,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:26:40.584717236 UTC,PR-DUMPING_000103,dumping_process,DumpingProcess,WithdrawRequest,,,,,,,,,
2025-05-01 00:26:40.584717236 UTC,PR-DUMPING_000104,dumping_process,DumpingProcess,ProcessStart,Truck_02,5.0,3.0,2.0,0.6,0.5,0.25,0.75,
2025-05-01 00:26:40.584717237 UTC,PR-LOADMOV_000148,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:26:42.540518642 UTC,PR-DUMPING_000105,dumping_process,DumpingProcess,ProcessSuccess,Truck_02,5.0,3.0,2.0,0.6,0.5,0.25,0.75,
2025-05-01 00:26:42.540518642 UTC,PR-DUMPING_000106,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:26:42.540518643 UTC,PR-DUMPMOV_000137,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:26:42.540518643 UTC,PR-DUMPING_000107,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:26:42.540518643 UTC,PR-DUMPMOV_000138,dumped_truck_movements,DumpedTruckMovements,TruckMovementStart,Truck_02,,,,,,,,
2025-05-01 00:26:42.540518643 UTC,PR-DUMPMOV_000139,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:26:42.540518644 UTC,PR-DUMPMOV_000140,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:26:42.540518644 UTC,PR-DUMPING_000108,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:27:06.010135519 UTC,PR-DUMPMOV_000141,dumped_truck_movements,DumpedTruckMovements,TruckMovementSuccess,Truck_02,,,,,,,,
2025-05-01 00:27:06.010135519 UTC,PR-DUMPMOV_000142,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:29.549057165 UTC,PR-LOADMOV_000149,loaded_truck_movements,LoadedTruckMovements,TruckMovementSuccess,Truck_00,,,,,,,,
2025-05-01 00:27:29.549057165 UTC,PR-LOADMOV_000150,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:29.549057166 UTC,PR-LOADMOV_000151,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:29.549057166 UTC,PR-DUMPING_000109,dumping_process,DumpingProcess,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:29.549057166 UTC,PR-DUMPING_000110,dumping_process,DumpingProcess,ProcessStart,Truck_00,5.0,3.0000000000000004,2.0,0.6000000000000001,0.5,0.25,0.7500000000000001,
2025-05-01 00:27:29.549057167 UTC,PR-LOADMOV_000152,loaded_truck_movements,LoadedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:41.056390853 UTC,PR-DUMPING_000111,dumping_process,DumpingProcess,ProcessSuccess,Truck_00,5.0,3.0000000000000004,2.0,0.6000000000000001,0.5,0.25,0.7500000000000001,
2025-05-01 00:27:41.056390853 UTC,PR-DUMPING_000112,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:27:41.056390854 UTC,PR-DUMPMOV_000143,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:41.056390854 UTC,PR-DUMPMOV_000144,dumped_truck_movements,DumpedTruckMovements,TruckMovementStart,Truck_00,,,,,,,,
2025-05-01 00:27:41.056390854 UTC,PR-DUMPING_000113,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:27:41.056390854 UTC,PR-DUMPMOV_000145,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:41.056390855 UTC,PR-DUMPMOV_000146,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
2025-05-01 00:27:41.056390855 UTC,PR-DUMPING_000114,dumping_process,DumpingProcess,ProcessFailure,,,,,,,,,Upstream truck stock is empty or not connected
2025-05-01 00:29:59.144395100 UTC,PR-DUMPMOV_000147,dumped_truck_movements,DumpedTruckMovements,TruckMovementSuccess,Truck_00,,,,,,,,
2025-05-01 00:29:59.144395100 UTC,PR-DUMPMOV_000148,dumped_truck_movements,DumpedTruckMovements,WithdrawRequest,,,,,,,,,
